id,item_date,quantity tons,customer,country,status,item type,application,thickness,width,product_ref,delivery date,selling_price
DA2E3C50-E53A-4083-8187-1C6F77DC0477,20210316.0,13.01150900527743,30217368.0,28.0,Failure,W,59.0,2.0,1250.0,1668701718,20210701.0,1017.0
D7181A4C-8F9C-469A-869E-CAD0D3BCA411,20210316.0,2.198585802078809,30165529.0,78.0,Success,W,10.0,2.5,1500.0,1668701718,20210901.0,1075.0
96450A84-FB25-4FCF-A7D7-DFA73708E78D,20210316.0,20.30417191865734,30217368.0,28.0,Failure,W,59.0,2.0,1250.0,1668701718,20210701.0,1037.0
38CA8C29-9183-499A-A8BD-A53963033EC0,20210316.0,102.72415575645078,30165529.0,78.0,Success,W,10.0,1.2,1250.0,1668701718,20210901.0,1076.0
07E06B63-01E8-4EBC-8E09-275882D6DAED,20210316.0,17.961139457464853,30217368.0,28.0,Failure,W,59.0,1.2,1500.0,1668701718,20210701.0,1088.0
8BA2DA6C-9CAE-4341-9215-461B4A6CCB17,20210316.0,4.4037079288442635,30165529.0,78.0,Success,W,10.0,1.6,1250.0,1668701718,20210901.0,1052.0
8D651284-BBCA-42A7-BCFA-E9BCA19132CF,20210316.0,12.498593122985058,30217368.0,28.0,Failure,W,59.0,1.5,1500.0,1668701718,20210701.0,1056.0
BD3CFFC4-D356-4CD7-8509-AB9C9F2BBE0C,20210316.0,157.88500430599356,30333141.0,77.0,Success,S,10.0,5.27,1780.0,640405,20210501.0,878.0
16AF2AEC-4973-4062-84F9-3399506178B1,20210316.0,16.778615217254032,30217368.0,28.0,Failure,W,59.0,4.0,1206.0,1668701718,20210701.0,1062.0
0A7ACA58-A5FD-4B38-B434-80FBD92AB71E,20210316.0,153.64995118400157,30333141.0,77.0,Failure,S,10.0,5.27,1780.0,640405,20210501.0,923.0
5E50193D-719D-40D1-BF25-01DE54CB1CC8,20210316.0,19.822256166157118,30217368.0,28.0,Failure,W,59.0,4.0,1319.0,1668701718,20210701.0,1054.0
EE54FFA2-8E7C-4F62-A702-231431529ABC,20210316.0,106.93576833045547,30300710.0,26.0,Success,S,42.0,0.19,900.0,611993,20210701.0,1719.0
AAC7E3D8-3F1C-421D-8D25-63EC47638015,20210316.0,17.220280529460346,30217368.0,28.0,Failure,W,59.0,2.0,1500.0,1668701718,20210701.0,1041.0
D1CE03A9-4D52-4815-85E4-9E8C54DD35E6,20210316.0,19.349999032425263,30155824.0,25.0,Success,W,10.0,0.55,1018.0,611993,20210801.0,1663.0
FBA73882-F2CE-4A39-9637-8A7796DF51CA,20210316.0,11.613048218554963,30217368.0,28.0,Failure,W,59.0,3.0,1250.0,1668701718,20210701.0,1022.0
1883EAD2-A6D2-4FC5-893B-72BCAF22137B,20210316.0,13.412959800771446,30155824.0,25.0,Success,W,10.0,0.55,1250.0,611993,20210801.0,1632.0
DD6A6B7D-7C66-4CBE-B07B-C15FD5C4B8E3,20210316.0,11.940082754904653,30217368.0,28.0,Failure,W,59.0,3.0,1250.0,1668701718,20210701.0,997.0
6BFCBB2D-605A-409D-9733-68422F07BDBF,20210316.0,13.95819577390802,30217368.0,28.0,Failure,W,59.0,2.0,1250.0,1668701718,20210701.0,978.0
83DDCD7F-3556-4834-B035-FFF62AC4A237,20210316.0,24.003057103687404,30213691.0,79.0,Success,S,10.0,0.5,1136.0,1693867550,20210701.0,1130.0
92A1881D-7B7C-4181-AE9C-8F66BB03A1BE,20210316.0,10.49070766991408,30217368.0,28.0,Failure,W,59.0,3.0,1250.0,1668701718,20210701.0,980.0
F0A7054A-94CE-4E97-B302-05F5EFCE800F,20210316.0,32.6386943308852,30213691.0,79.0,Success,S,10.0,0.5,1136.0,1332077137,20210701.0,1097.0
C525ACBC-3AA9-49C9-BDCD-566E34DB4FEA,20210316.0,16.094262136649316,30217368.0,28.0,Failure,W,59.0,2.0,1250.0,1668701718,20210701.0,981.0
F021BC1A-3E46-45F4-9F3C-E5BB2DC11A60,20210316.0,17.488069337170234,30217368.0,28.0,Failure,W,59.0,3.0,1250.0,1668701718,20210701.0,983.0
DBFBB1C3-933D-42B4-8D54-B9DB7FBA7F52,20210316.0,14.555798454689555,30217368.0,28.0,Failure,W,59.0,1.8,1250.0,1668701718,20210701.0,1002.0
8099476C-853C-455C-84AB-5C9E97BCAE54,20210316.0,292.62962336834477,30166502.0,27.0,Success,S,59.0,3.0,1380.0,1668701718,20210801.0,1109.0
7921B476-1DC7-4424-A66A-28C446C53FB7,20210316.0,15.780084904604733,30217368.0,28.0,Failure,W,59.0,1.8,1500.0,1668701718,20210701.0,991.0
5D6D26A6-9ACF-4BFD-AA75-EE2E534575A3,20210316.0,48.15350341824029,30166502.0,27.0,Success,S,59.0,4.5,1380.0,1668701718,20210801.0,1103.0
FE314B4D-70E9-45EC-BAF8-A57B7F91149D,20210316.0,15.668756011954471,30217368.0,28.0,Failure,W,59.0,1.5,1500.0,1668701718,20210701.0,995.0
35C69FDC-6217-484F-ACBF-85B0229AE38F,20210316.0,15.48645909386854,30217368.0,28.0,Failure,W,59.0,1.8,1500.0,1668701718,20210701.0,1027.0
745DF719-138F-4D94-B659-651AFB69CB1B,20210316.0,175.77749087731758,30166502.0,27.0,Success,S,59.0,2.0,1220.0,1668701718,20210801.0,1125.0
CF37AC7F-F8E0-416E-940D-497631854A91,20210316.0,14.142367253466618,30217368.0,28.0,Failure,W,59.0,2.35,1500.0,1668701718,20210701.0,1030.0
84550C9A-54EC-47EA-93F9-B780A29D30C8,20210316.0,18.30732891085407,30217368.0,28.0,Failure,W,59.0,1.5,1500.0,1668701718,20210701.0,1033.0
BF752735-35C4-48ED-B6BD-2382FD794B51,20210316.0,15.932136022294998,30217368.0,28.0,Failure,W,59.0,1.8,1500.0,1668701718,20210701.0,1067.0
D2AC2F4B-1681-445B-9142-28564601A62F,20210316.0,15.729060943100476,30217368.0,28.0,Failure,W,59.0,2.0,1250.0,1668701718,20210701.0,1043.0
F6DC0236-ABC2-4407-AF36-9209530CB160,20210316.0,18.703793467871343,30217368.0,28.0,Failure,W,59.0,3.0,1250.0,1668701718,20210701.0,1034.0
B92E6686-97B5-415C-A816-B4CB43530E6D,20210316.0,18.74697416105792,30217368.0,28.0,Failure,W,59.0,3.0,1500.0,1668701718,20210701.0,1025.0
2A50F8F0-6F6E-4387-B99B-810978E92AE7,20210316.0,20.213002597988133,30217368.0,28.0,Failure,W,59.0,3.0,1250.0,1668701718,20210701.0,1075.0
F30DA1C1-6E65-4B06-8130-27D1375E2D91,20210316.0,101.10055933446564,30353979.0,26.0,Success,S,10.0,2.7,1318.0,1670798778,20210701.0,914.0
5F972EF3-E59C-4C75-93A8-3DB5D4A68BFB,20210316.0,19.635381187475883,30217368.0,28.0,Failure,W,59.0,3.0,1216.0,1668701718,20210701.0,1074.0
734E689B-5052-4251-8EF9-6F9B977F1C46,20210316.0,328.2768901911589,30353979.0,26.0,Success,S,10.0,2.75,1250.0,1670798778,20210701.0,929.0
3E66B9CB-55AA-4F45-AEC9-165D44825EE1,20210316.0,14.417475893596695,30217368.0,28.0,Failure,W,59.0,1.8,1217.0,1668701718,20210701.0,1104.0
2E3C539B-6820-4899-9F36-DB49BC78168E,20210316.0,302.59108322749995,30353979.0,26.0,Success,S,10.0,1.5,1132.0,1670798778,20210701.0,970.0
A10EB546-FFBF-48A7-9BCE-F79D27BA3BCA,20210316.0,14.452939349696443,30217368.0,28.0,Failure,W,59.0,2.7,1278.0,1668701718,20210701.0,1074.0
241FBBAC-3B64-4633-BA4B-6C568841FF92,20210316.0,408.12749019184,30353979.0,26.0,Success,S,10.0,2.0,1130.0,1670798778,20210701.0,949.0
6F3E3EDC-F25F-4A42-8486-236F01BA4250,20210316.0,12.536146317987589,30217368.0,28.0,Failure,W,59.0,3.0,1250.0,1668701718,20210701.0,1034.0
9B3C1CAB-EC19-47D2-81FF-86A8D7D7F1BF,20210316.0,55.50499064584866,30353979.0,26.0,Success,S,10.0,1.95,1274.0,1670798778,20210701.0,995.0
484ED7A3-F03F-4F9A-882E-C1ED61AEA159,20210316.0,19.703979229725206,30217368.0,28.0,Failure,W,59.0,1.5,1250.0,1668701718,20210701.0,1057.0
BDF5A852-A821-469D-88FC-259B451419A2,20210316.0,386.69820626877697,30353979.0,26.0,Success,S,10.0,2.48,1480.0,1670798778,20210701.0,953.0
AC32CD92-8027-42EB-BC62-353E4366400C,20210316.0,58.325330073621224,30198841.0,27.0,Success,S,10.0,2.0,1500.0,1332077137,20210801.0,993.0
FBABC3EC-D6C7-4773-856F-DF9402A7D703,20210316.0,390.4654698820978,30353979.0,26.0,Success,S,10.0,3.0,1354.0,1670798778,20210701.0,947.0
DCCA194D-D29D-4DD0-A136-EE01DD787777,20210316.0,51.01189731118693,30198841.0,27.0,Success,S,10.0,1.0,1250.0,1332077137,20210801.0,987.0
FB5E1E94-4471-4B69-8F74-ACFF88DB0EEA,20210316.0,55.59273906394757,30198841.0,27.0,Success,S,10.0,1.5,1500.0,1332077137,20210801.0,972.0
BDCD3FE8-63F4-4290-B337-8AEC46AFC63D,20210316.0,8.26386059782166,30202869.0,25.0,Success,S,10.0,0.8,1000.0,1332077137,20210701.0,987.0
1970754A-2795-40C9-8087-0CBDECDA39BB,20210316.0,59.2303914810903,30198841.0,27.0,Success,S,10.0,1.0,1500.0,1332077137,20210801.0,987.0
6240B446-1395-41D8-AEBF-FFDD3FF8B3F5,20210316.0,2.241777014306088,30202869.0,25.0,Success,S,10.0,0.8,1250.0,1332077137,20210701.0,978.0
646B9B82-5CBE-49C4-A6C6-F4E357794395,20210316.0,104.20476342370559,30198841.0,27.0,Success,S,10.0,0.8,1500.0,1332077137,20210801.0,1009.0
AE072463-45A2-451D-ADE2-F7F986BAF625,20210316.0,32.02669728607484,30203105.0,84.0,Success,W,10.0,0.5,1250.0,611993,20210401.0,1597.0
5C2C97A9-6820-4D4A-BAA2-0E4E54034E8D,20210316.0,33.45122930345751,30203105.0,84.0,Success,W,10.0,0.6,1250.0,611993,20210401.0,1487.0
5B4A3BF7-A81C-417C-97D3-C65011296E2D,20210316.0,55.62280463013707,30203105.0,84.0,Success,W,10.0,0.5,1250.0,611993,20210401.0,1606.0
AB553100-F52F-4904-9353-1891DF56309F,20210316.0,40.325598883935335,30203105.0,84.0,Success,W,10.0,0.5,1208.0,611993,20210401.0,1605.0
92CB746B-C001-4423-BCB6-4F818A2C7F65,20210316.0,48.37168108207047,30332631.0,77.0,Failure,W,10.0,6.0,2000.0,1671863738,20210601.0,925.0
87EC2850-A18D-433F-AC34-1059270E680C,20210316.0,48.91011712212739,30332631.0,77.0,Failure,W,10.0,4.0,1500.0,1671863738,20210601.0,906.0
0BB6C084-F310-4EB6-B135-4ECA08EF8018,20210316.0,44.889998289861204,30332631.0,77.0,Failure,W,10.0,3.0,1500.0,1671863738,20210601.0,909.0
6FD87C44-8CDE-484E-9934-2A781E343859,20210316.0,41.01468012174218,30332631.0,77.0,Failure,W,10.0,8.0,1500.0,1671863738,20210601.0,891.0
58CF4640-A0AA-44A3-92EE-7DEEE962CA4F,20210316.0,43.17183370499688,30332631.0,77.0,Failure,W,10.0,8.0,2000.0,1671863738,20210601.0,903.0
86CFB512-B700-4A4A-831A-F8775C4D9FB1,20210316.0,63.979483173661855,30196997.0,27.0,Success,S,56.0,4.5,1335.0,640665,20210801.0,893.0
09FB7649-337F-4A3A-A940-A23BB95ADDEA,20210316.0,129.53961572410356,30210087.0,26.0,Failure,S,42.0,2.0,1410.0,1668701718,20210701.0,1039.0
EF41AE70-A5F6-4DCC-8A89-FF721F6AB756,20210316.0,88.42735525373185,30235913.0,78.0,Failure,S,15.0,3.0,1640.0,640665,20210501.0,838.0
D2B0C428-98AA-4B13-A941-B24A6729D8F7,20210316.0,106.68622255854439,30210087.0,26.0,Failure,S,42.0,2.5,1426.0,1668701718,20210701.0,1016.0
CFB53A4F-7ADA-486F-8EE1-8705E6A8F90B,20210316.0,88.65564787504623,30206167.0,26.0,Failure,S,29.0,10.0,1450.0,640405,20210801.0,995.0
C7691451-E6CA-42F3-83B3-84DB1D30A500,20210316.0,96.65677171574943,30206167.0,26.0,Failure,S,29.0,10.0,1450.0,640405,20210801.0,982.0
EBF7D13E-1EA4-45A4-8C9C-9E4B185041A9,20210316.0,19.120671108905558,30155835.0,78.0,Success,W,41.0,0.45,1250.0,1668701718,20210701.0,1200.0
12435AA9-6A7E-4D00-A7ED-A9B8B59613A5,20210316.0,21.435125740539302,30155835.0,78.0,Failure,W,41.0,0.7,1250.0,1668701718,20210701.0,1145.0
057A13E2-6C62-4AF5-8CEE-46AA9B372E11,20210316.0,19.21953251163817,30155835.0,78.0,Failure,W,41.0,0.45,1250.0,1668701718,20210701.0,1162.0
D8D5321E-2692-4EC9-8368-1C5E91A9C9B8,20210316.0,13.928504381910468,30155835.0,78.0,Failure,W,41.0,0.5,1250.0,1668701718,20210701.0,1151.0
56E84E4D-4FAD-4A76-92B9-52281819C5D5,20210316.0,60.644424645099754,30202869.0,25.0,Success,S,10.0,2.0,1500.0,1668701718,20210701.0,1043.0
A087FA94-2A71-412D-9AA0-24AF6EE00FF7,20210316.0,23.421802840622913,30155835.0,78.0,Failure,W,41.0,0.5,1250.0,1668701718,20210701.0,1120.0
F6AF3845-2045-48CD-AE01-E83753C0FDEF,20210316.0,68.55623020363014,30202869.0,25.0,Success,S,10.0,1.5,1500.0,1668701718,20210701.0,1059.0
B04355DE-1583-4560-8AD0-D4624D245F2F,20210316.0,16.83760526195479,30155835.0,78.0,Failure,W,41.0,0.7,1250.0,1668701718,20210701.0,1087.0
3B952862-390F-426A-B797-95B24113BE8D,20210316.0,13.758036201480362,30155835.0,78.0,Failure,W,41.0,0.7,1250.0,1668701718,20210701.0,1072.0
3A34D948-A9B8-4789-8C0D-20FF55E7A5CB,20210316.0,18.881244613391548,30155835.0,78.0,Failure,W,41.0,0.7,1250.0,1668701718,20210701.0,1071.0
9631B476-2893-4005-A9CE-9AEDA2D60946,20210316.0,17.084573514751337,30155835.0,78.0,Failure,W,41.0,0.5,1250.0,1668701718,20210701.0,1132.0
E243FE43-F313-450F-8E18-2C0F4EA0A7F5,20210316.0,17.099030691584854,30155835.0,78.0,Failure,W,41.0,0.5,1250.0,1668701718,20210701.0,1118.0
29AAAD05-4293-4829-894C-3D429A5531DB,20210316.0,105.7289888604843,30332693.0,77.0,Success,S,15.0,8.0,2000.0,640405,20210501.0,876.0
73DB879A-2901-4327-B1F1-435E1593FD51,20210316.0,24.987461479347985,30354197.0,25.0,Failure,S,15.0,8.0,1500.0,640405,20210401.0,1260.0
DC277677-A8C7-4BE8-A6A1-ACB1ADFAA22A,20210316.0,51.292073409457174,30149080.0,25.0,Success,S,10.0,1.0,1250.0,1668701718,20210801.0,1076.0
A08FD66D-D4C7-4787-9925-458B09933424,20210316.0,140.59372683034601,30267349.0,84.0,Success,W,10.0,1.5,1330.0,164141591,20210701.0,1070.5
EDAF22B4-A493-43C5-A833-786353866608,20210316.0,47.35902512381453,30149080.0,25.0,Success,S,10.0,1.5,1250.0,1668701718,20210801.0,1048.0
2E56658C-1CDC-4452-86B2-AA27136F6340,20210316.0,634.5470652476043,30267349.0,84.0,Success,W,10.0,1.0,1240.0,164141591,20210701.0,1059.56
BF8736F7-3678-4619-8AEB-94E205CC2590,20210316.0,22.86133994647142,30149080.0,25.0,Success,S,10.0,2.0,1250.0,1668701718,20210801.0,1026.0
D7FDC8EA-21FF-444E-81C8-F1BE97A3B035,20210316.0,136.7076765755591,30267349.0,84.0,Success,W,10.0,1.0,1350.0,164141591,20210701.0,1058.56
9C474836-C147-4666-91AB-9937A3CDD785,20210316.0,31.365972736019575,30149080.0,25.0,Success,S,10.0,2.5,1250.0,1668701718,20210801.0,1032.0
D5BA00CD-CA07-47E7-B9B6-C3907E82E208,20210316.0,1139.899418889036,30267349.0,84.0,Success,W,10.0,1.3,1210.0,164141591,20210701.0,1071.5
65F4FB9B-EE83-4F72-95F0-B34DC70A7760,20210316.0,181.6408864120843,30267349.0,84.0,Success,W,10.0,1.5,1250.0,164141591,20210701.0,1053.59
DE9FFBD5-8347-4D19-B2BD-65D34285683C,20210316.0,1139.0378361402084,30164696.0,27.0,Success,W,10.0,1.5,1308.0,1668701718,20210601.0,1007.0
D2D27B0E-EEDB-44CF-8B60-9009A5044158,20210316.0,109.19205648267459,30287258.0,27.0,Success,S,10.0,1.0,1250.0,611993,20210801.0,1042.0
0516CEBE-9754-4F23-A9B6-C59CA404548E,20210316.0,105.26097901069532,30287258.0,27.0,Success,S,10.0,1.2,1250.0,611993,20210801.0,1030.0
6DB6FE9B-6286-4B59-835D-57407BD77FB0,20210316.0,33.51673728276068,30164630.0,27.0,Success,S,15.0,1.0,1250.0,611993,20210801.0,1109.0
ECF5A70B-EDB8-4369-B598-C1597F34F67B,20210316.0,84.24494402510999,30198586.0,27.0,Failure,S,59.0,3.2,1242.0,640665,20210501.0,836.0
035FD5F5-3356-4B1A-B2D0-0F9EACC3E6A9,20210316.0,132.02804778176693,30332960.0,77.0,Failure,W,10.0,6.0,2000.0,640405,20210401.0,806.0
C6492B7B-37A2-452A-8609-4DBF8ED1FD11,20210316.0,21.35351064653267,30332474.0,77.0,Success,S,26.0,0.6,1250.0,164141591,20210701.0,1057.0
73197739-E1BB-4937-8B97-A8B5D922BC44,20210316.0,30.814306768989148,30332474.0,77.0,Success,S,26.0,10.0,1500.0,640405,20210701.0,858.0
0F30D248-9A80-44CC-9BB3-D3F4222D3CF9,20210316.0,176.46010690747184,30332474.0,77.0,Success,S,26.0,2.5,1250.0,640405,20210701.0,869.0
94317EE3-F242-48E8-A18F-DDB7970BB454,20210316.0,22.703400845562836,30332474.0,77.0,Success,S,26.0,4.0,1250.0,640405,20210701.0,869.0
2138A3EC-8E3F-467C-8C09-A8BF384D4ACB,20210316.0,21.290891503958083,30332474.0,77.0,Success,S,26.0,5.0,1500.0,640405,20210701.0,871.0
6C6DEB35-B63B-46F5-9DA2-66D2AD641BDE,20210316.0,91.17811937767944,30332474.0,77.0,Success,S,26.0,3.0,1250.0,640405,20210701.0,876.0
054D1398-025E-4892-AD88-927A50CEE921,20210316.0,31.53830575441827,30332474.0,77.0,Success,S,26.0,10.0,1500.0,640405,20210701.0,895.0
A3A2B8BC-99EA-4475-8329-BE447300E27F,20210316.0,27.053041002109087,30332474.0,77.0,Success,S,26.0,4.0,1250.0,640405,20210701.0,860.0
0B908194-9AA2-47E6-A18A-5610FF0ECE0A,20210316.0,86.48573245711809,30332474.0,77.0,Success,S,26.0,4.0,1250.0,640405,20210701.0,892.0
2F333F5D-3DD5-4488-BDB6-EAE069B73004,20210316.0,92.10348150030994,30332474.0,77.0,Success,S,26.0,4.0,1250.0,640405,20210701.0,889.0
76319C05-B203-42C6-9C7B-A8EA5A847F6F,20210316.0,59.0537005290099,30332474.0,77.0,Success,S,26.0,3.0,1250.0,1671863738,20210701.0,909.0
B2FA882C-F026-46FE-9EF4-DA6F94163FAF,20210316.0,32.07845499499419,30332474.0,77.0,Success,S,26.0,4.0,1500.0,1671863738,20210701.0,918.0
23E87CCF-369C-494B-9FA5-D2037D7E5277,20210316.0,31.66497422412587,30332474.0,77.0,Success,S,26.0,4.0,1500.0,1671863738,20210701.0,919.0
E28F43E6-88AE-43D0-B983-205D40575A47,20210316.0,29.218864705168805,30332474.0,77.0,Success,S,26.0,5.0,1500.0,1671863738,20210701.0,916.0
27CF4601-966E-4181-AF07-CD136755B633,20210316.0,25.855264342666448,30332474.0,77.0,Success,S,26.0,5.0,1250.0,1671863738,20210701.0,936.0
751413B0-E533-4E58-8354-8BEC182EDAAE,20210316.0,82.1176484220498,30205312.0,32.0,Success,W,10.0,0.8,1250.0,1332077137,20210701.0,997.0
4A77781D-A7F7-47FB-8F36-7CEE8733F047,20210316.0,25.681230098545107,30205312.0,32.0,Success,W,10.0,0.8,1500.0,1332077137,20210701.0,990.0
A1F67D0C-9FD5-4AD7-9418-1910D4BC4E10,20210316.0,18.585286276324723,30205312.0,32.0,Success,W,10.0,0.8,1000.0,1332077137,20210701.0,995.0
D6B4F852-44E8-4C57-A3AE-7EB73C62EF32,20210316.0,16.84155555429908,30205312.0,32.0,Success,W,10.0,1.0,1250.0,1332077137,20210701.0,979.0
3EDBD092-4571-46BB-9F6C-ABDA1DB56143,20210316.0,16.333486861550345,30205312.0,32.0,Success,W,10.0,1.0,1500.0,1332077137,20210701.0,971.0
F37D4062-3C6E-4251-8BC1-A8E78862AFD1,20210316.0,25.718168602005186,30205312.0,32.0,Success,W,10.0,1.0,1000.0,1332077137,20210701.0,986.0
DF5E9CE5-14BB-4E98-886A-D56AB5167D8D,20210316.0,64.99276586661738,30205312.0,32.0,Success,W,10.0,1.25,1500.0,1332077137,20210701.0,970.0
98AC0AFA-C06B-4D16-AE05-6AA3D3DC2B67,20210316.0,17.32042389352355,30205312.0,32.0,Success,W,10.0,1.25,1250.0,1332077137,20210701.0,971.0
CA28AA76-A6D2-4C6D-B29D-BE4D4238246C,20210316.0,23.31490021601474,30205312.0,32.0,Success,W,10.0,1.25,1000.0,1332077137,20210701.0,974.0
BBAF1237-A715-4352-91D8-D4FFEDD97D07,20210316.0,23.036224261080687,30205312.0,32.0,Success,W,10.0,1.5,1500.0,1332077137,20210701.0,967.0
1DA0E020-8278-46AD-B41B-2F3A9CF8530E,20210316.0,79.32796329971266,30205312.0,32.0,Success,W,10.0,1.5,1250.0,1332077137,20210701.0,961.0
3C5E2463-B7AB-4D6B-ACDF-39536DB3E5D6,20210316.0,23.9152749878284,30205312.0,32.0,Success,W,10.0,1.5,1000.0,1332077137,20210701.0,962.0
2F0665F9-E380-4049-B322-1B7EBFD2C950,20210316.0,22.579520496353297,30205312.0,32.0,Success,W,10.0,1.5,1100.0,1332077137,20210701.0,959.0
92546C2F-79FE-40D6-97FF-32CE21A7952A,20210316.0,21.613218090049564,30205312.0,32.0,Success,W,10.0,2.0,1250.0,1332077137,20210701.0,951.0
606972AA-8F2F-4034-B261-B6762D0CDF21,20210316.0,24.355097776059488,30205312.0,32.0,Success,W,10.0,2.0,1000.0,1332077137,20210701.0,953.0
807E284A-1C99-41B9-B169-DAA6DCBECFF5,20210316.0,17.502733594012167,30205312.0,32.0,Success,W,10.0,2.0,1100.0,1332077137,20210701.0,953.0
1CD74931-CBE1-4B25-A5A0-1D739D42E15D,20210316.0,94.4547016943614,30205312.0,32.0,Success,W,10.0,2.0,1500.0,1332077137,20210701.0,954.0
96F5E872-3627-4190-9790-5735746E04AA,20210316.0,17.60561537671059,30205312.0,32.0,Success,W,10.0,2.5,1000.0,1332077137,20210701.0,948.0
44887002-B5EC-4A9F-A881-9243156D6A41,20210316.0,20.725646404124447,30205312.0,32.0,Success,W,10.0,2.5,1250.0,1332077137,20210701.0,956.0
F9D41925-4B21-4798-B002-20DB63B74459,20210316.0,16.332611925877163,30205312.0,32.0,Success,W,10.0,2.5,1500.0,1332077137,20210701.0,956.0
D3727AAE-9CCB-4542-9490-DA36D183F037,20210316.0,17.792873701743822,30205312.0,32.0,Success,W,10.0,2.0,1250.0,1332077137,20210701.0,957.0
2FB364A2-1961-47A5-A424-D5C3E9F7937A,20210316.0,101.89262525895317,30205312.0,32.0,Success,W,10.0,2.0,1250.0,1332077137,20210701.0,947.0
3A71BB5C-EB4F-403F-BE83-5DD6803004AA,20210316.0,16.651756632435788,30205312.0,32.0,Success,W,10.0,3.0,1250.0,1332077137,20210701.0,954.0
7C92C9DD-58EC-4FAA-A0A2-CC5F5427784A,20210316.0,20.83381239949656,30205312.0,32.0,Success,W,10.0,1.0,1300.0,1332077137,20210701.0,978.0
D5AC6563-25C2-4875-81D6-73162AA3F422,20210316.0,20.30624206761754,30205312.0,32.0,Success,W,10.0,3.0,1000.0,1332077137,20210701.0,959.0
9F5ABD87-05AA-4044-AABA-BFFFDE16E95F,20210316.0,16.73072054668021,30205312.0,32.0,Success,W,10.0,2.5,1500.0,1332077137,20210701.0,945.0
EC78BE93-8829-475B-B36D-A688F8F437D9,20210316.0,71.28111152425416,30205312.0,32.0,Success,W,10.0,1.5,1500.0,1332077137,20210701.0,966.0
3B34F522-FFC4-4D17-A7E6-2C5D6509FF33,20210316.0,23.30372827334406,30197144.0,27.0,Success,S,10.0,1.95,1218.0,164141591,20210301.0,906.0
281561BA-221E-43A1-9C80-38E1C1B3F541,20210316.0,183.8160444824151,30217604.0,27.0,Success,S,10.0,1.4,1500.0,1668701718,20210701.0,982.0
8D2394E0-8338-4F9C-91AA-FCA6E6971999,20210316.0,75.72089771376741,30217604.0,27.0,Success,S,10.0,1.7,1500.0,1668701718,20210701.0,966.0
4121C7C6-0A5A-4F03-80C2-145CC28ED719,20210316.0,176.21136522894002,30217604.0,27.0,Success,S,10.0,1.4,1500.0,1668701718,20210701.0,963.0
F5D64A78-4766-4CE6-B5DC-04CBEBB61B58,20210316.0,76.45173187133568,30217604.0,27.0,Success,S,10.0,1.7,1500.0,1668701718,20210701.0,952.0
5C789E6B-07D7-4CFB-BE7A-0D507178E96B,20210315.0,50.98082207031523,30162405.0,84.0,Success,W,79.0,0.5,1230.0,611993,20210401.0,1208.0
48B11ED2-A46D-42B3-B379-6420834D72FD,20210315.0,25.00986413125758,30299398.0,27.0,Success,S,10.0,2.0,1000.0,640665,20210501.0,909.0
13B9AC9D-B4CB-4F4D-A144-9DC173DC051A,20210315.0,94.3833253376968,30270857.0,78.0,Success,WI,25.0,0.8,1180.0,164141591,20210401.0,938.0
27D1AA12-EAC9-4DCB-BAC6-E4FD45403529,20210315.0,80.22440134227966,30353798.0,39.0,Success,W,10.0,2.0,970.0,1670798778,20210701.0,913.0
2FC2CFC8-C031-4D9B-81DB-28B85466EF7D,20210315.0,48.41584097475938,30162405.0,84.0,Success,W,79.0,0.5,1230.0,611993,20210401.0,1206.0
C6BCDF62-00A1-4EEB-84AF-E88F6ECDC08F,20210315.0,53.17977350639045,30164695.0,27.0,Success,S,10.0,1.5,1135.0,1668701718,20210701.0,980.0
A6EB4DD5-0F73-4682-9ABB-86FDA8210816,20210315.0,33.01329378484404,30353798.0,39.0,Success,W,10.0,2.0,1258.0,1670798778,20210701.0,894.0
C62E05CF-30B5-4D8D-9201-F3839A3412E3,20210315.0,41.59510461770269,30353798.0,39.0,Success,W,10.0,3.0,1450.0,1670798778,20210701.0,872.0
E0C1E004-7A23-4F0A-ADE0-3A2ADE046682,20210315.0,52.02196342328145,30394116.0,25.0,Failure,S,15.0,7.99,1500.0,1671863738,20210801.0,993.0
686A5086-EA76-4670-A1FE-692FB1EC2036,20210315.0,52.416448151432576,30264793.0,28.0,Success,S,20.0,6.7,1560.0,640665,20210601.0,904.0
44EEB7B4-202C-4D09-863D-766CAB4D265D,20210315.0,159.22453875184866,30357257.0,38.0,Success,S,10.0,1.45,1050.0,1670798778,20210701.0,890.0
4ADCF464-6254-42F0-9EF6-6D9D6DE2638E,20210315.0,53.591695916946854,30264793.0,28.0,Success,S,20.0,5.7,825.0,640665,20210601.0,898.0
251E6494-9E93-432D-9294-70112CBCFEFD,20210315.0,5.444123962208863,30353798.0,39.0,Success,W,10.0,2.5,1170.0,1670798778,20210701.0,863.0
E1FF46A2-FFAE-4197-9A44-FB6A4314FF7D,20210315.0,6.213121645809081,30162405.0,84.0,Success,W,79.0,0.5,1230.0,611993,20210401.0,1193.0
4739C175-9620-4D0C-A088-FC02D91C3850,20210315.0,55.230362725512755,30264793.0,28.0,Success,S,20.0,6.7,1020.0,640665,20210601.0,898.0
9BDF31B0-E88A-4136-A15F-65B718AF274F,20210315.0,40.84483683698201,30353798.0,39.0,Success,W,10.0,3.0,1450.0,1670798778,20210701.0,872.0
